domain_name,agency,domain_canonically_https,domain_canonically_www,domain_downgrades_https,domain_enforces_https,domain_host,domain_hsts,domain_hsts_preload_ready,domain_hsts_subdomains,domain_https,domain_redirect,domain_responds,domain_root,domain_sld,domain_tld,domain_trd,domain_up,domain_www,canonical_endpoint_external_redirect,canonical_endpoint_host,canonical_endpoint_redirect,canonical_endpoint_resolves_to,canonical_endpoint_responds,canonical_endpoint_scheme,canonical_endpoint_timed_out,canonical_endpoint_up,canonical_endpoint_uri,canonical_endpoint_www,content_data_json,content_doctype,content_generator,content_humans_txt,content_proper_404s,content_robots_txt,content_security_txt,content_sitemap_xml,content_vulnerability_disclosure_policy,cookies_cookie?,cookies_secure?,dns_cdn,dns_cloud_provider,dns_dnssec,dns_google_apps,dns_hostname,dns_ip,dns_ipv6,hsts_enabled,hsts_include_subdomains,hsts_max_age,hsts_preload,hsts_preload_list_status,hsts_preload_ready,hsts_valid,https_return_code,https_valid,sniffer_advertising,sniffer_analytics,sniffer_framework,sniffer_javascript,wappalyzer_a/b_testing,wappalyzer_accessibility,wappalyzer_advertising,wappalyzer_analytics,wappalyzer_caching,wappalyzer_cdn,wappalyzer_cms,wappalyzer_comment_systems,wappalyzer_cookie_compliance,wappalyzer_crm,wappalyzer_databases,wappalyzer_ecommerce,wappalyzer_editors,wappalyzer_email,wappalyzer_font_scripts,wappalyzer_hosting_panels,wappalyzer_issue_trackers,wappalyzer_javascript_frameworks,wappalyzer_javascript_graphics,wappalyzer_javascript_libraries,wappalyzer_live_chat,wappalyzer_lms,wappalyzer_load_balancers,wappalyzer_maps,wappalyzer_marketing_automation,wappalyzer_miscellaneous,wappalyzer_mobile_frameworks,wappalyzer_operating_systems,wappalyzer_paas,wappalyzer_page_builders,wappalyzer_programming_languages,wappalyzer_reverse_proxies,wappalyzer_rich_text_editors,wappalyzer_saas,wappalyzer_search_engines,wappalyzer_security,wappalyzer_seo,wappalyzer_social_logins,wappalyzer_ssl/tls_certificate_authorities,wappalyzer_static_site_generator,wappalyzer_tag_managers,wappalyzer_ui_frameworks,wappalyzer_video_players,wappalyzer_web_frameworks,wappalyzer_web_server_extensions,wappalyzer_web_servers,wappalyzer_webmail,wappalyzer_widgets,wellknown_acme_challenge,wellknown_amphtml,wellknown_ashrae,wellknown_assetlinks_json,wellknown_brski,wellknown_caldav,wellknown_carddav,wellknown_coap,wellknown_core,wellknown_csvm,wellknown_dnt,wellknown_dnt_policy_txt,wellknown_dots,wellknown_ecips,wellknown_enterprise_transport_security,wellknown_est,wellknown_genid,wellknown_gs1resolver,wellknown_hoba,wellknown_host_meta,wellknown_host_meta_json,wellknown_hosting_provider,wellknown_http_opportunistic,wellknown_idp_proxy,wellknown_jmap,wellknown_keybase_txt,wellknown_looking_glass,wellknown_matrix,wellknown_mta_sts_txt,wellknown_nfv_oauth_server_configuration,wellknown_ni,wellknown_oauth_authorization_server,wellknown_openid_configuration,wellknown_openorg,wellknown_pki_validation,wellknown_posh,wellknown_pvd,wellknown_reload_config,wellknown_repute_template,wellknown_resourcesync,wellknown_sshfp,wellknown_stun_key,wellknown_thread,wellknown_time,wellknown_timezone,wellknown_tor_relay,wellknown_uma2_configuration,wellknown_void,wellknown_webfinger
doi.gov,Department of the Interior,true,true,false,true,www.doi.gov,true,false,false,true,false,true,true,doi,gov,www,true,true,false,www.doi.gov,false,https://www.doi.gov/,true,https,false,true,https://www.doi.gov/,true,true,,,false,true,true,false,true,true,false,false,,,false,false,52.00.ffc0.ip4.static.sl-reverse.com,192.255.0.82,true,true,false,31536000,false,unknown,false,true,:ok,true,,,:drupal,:jquery,,,,,,,Drupal,,,,,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,DigiCert,,,,,,,Nginx,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
doioig.gov,Department of the Interior,true,true,false,true,www.doioig.gov,true,false,false,true,false,true,true,doioig,gov,www,true,true,false,www.doioig.gov,false,https://www.doioig.gov/,true,https,false,true,https://www.doioig.gov/,true,false,-//W3C//DTD HTML+RDFa 1.1//EN,,false,true,true,false,true,false,false,false,,,true,false,52.00.ffc0.ip4.static.sl-reverse.com,192.255.0.82,true,true,false,31536000,false,unknown,false,true,:ok,true,,,:drupal,:jquery,,,,,,,Drupal,,,,,,,,Google Font API,,,,,jQuery,,,,,,,,,,,PHP,,CKEditor,,,,,,DigiCert,,,,,,,Nginx,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
doj.gov,Department of Justice,false,false,false,false,doj.gov,false,false,false,false,false,false,false,doj,gov,,false,false,false,doj.gov,false,http://doj.gov/,false,http,false,false,http://doj.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dol-esa.gov,Department of Labor,false,false,false,false,dol-esa.gov,false,false,false,false,false,false,false,dol-esa,gov,,false,false,false,dol-esa.gov,false,http://dol-esa.gov/,false,http,false,false,http://dol-esa.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dol.gov,Department of Labor,true,true,false,true,www.dol.gov,true,false,true,true,false,true,true,dol,gov,www,true,true,false,www.dol.gov,false,https://www.dol.gov/,true,https,false,true,https://www.dol.gov/,true,true,,,false,true,true,false,true,false,false,false,:akamai,,true,false,a104-82-11-120.deploy.static.akamaitechnologies.com,104.82.11.120,true,true,true,31536000,true,unknown,true,true,:ok,true,,,,,,,,Google Analytics and Crazy Egg,,Akamai,Drupal,,,,,,,,Font Awesome,,,,,jQuery UI and jQuery and Modernizr,,,,,,,,,,,PHP,,,,,Akamai Bot Manager,,,,,Google Tag Manager,Bootstrap,,,,,,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
doleta.gov,Department of Labor,true,true,false,true,www.doleta.gov,true,false,false,true,true,true,true,doleta,gov,www,true,true,true,www.doleta.gov,true,https://www.dol.gov/,true,https,false,true,https://www.doleta.gov/,true,,,,,,,,,,,,,,false,false,"",152.180.11.154,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
donaciondeorganos.gov,Department of Health and Human Services,true,false,false,true,donaciondeorganos.gov,true,true,true,true,false,true,true,donaciondeorganos,gov,,true,true,false,donaciondeorganos.gov,false,https://donaciondeorganos.gov/,true,https,false,true,https://donaciondeorganos.gov/,false,,,,,false,,false,,,false,false,,,true,false,"",66.70.36.142,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,:jquery,,,AppNexus,Crazy Egg and Google Analytics,Varnish,Akamai,Drupal,,,,,,,,,,,,,jQuery,,,,,,,,Windows Server,,,PHP,,,,,,,Facebook Sign-in,DigiCert,,Google Tag Manager,Bootstrap,YouTube,,,IIS,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
donotcall.gov,Federal Trade Commission,true,true,false,true,www.donotcall.gov,true,false,false,true,false,true,true,donotcall,gov,www,true,true,false,www.donotcall.gov,false,https://www.donotcall.gov/,true,https,false,true,https://www.donotcall.gov/,true,false,,,false,true,false,false,false,false,false,false,,,false,false,"",52.23.29.251,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,,,,,,jQuery,,,,,,,,,,,,,,,,,,,DigiCert,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
dontserveteens.gov,Federal Trade Commission,true,false,false,true,dontserveteens.gov,true,false,true,true,true,true,true,dontserveteens,gov,,true,true,true,dontserveteens.gov,true,https://www.consumer.ftc.gov/,true,https,false,true,https://dontserveteens.gov/,false,,,,,,,,,,,,:akamai,,true,false,a23-2-159-173.deploy.static.akamaitechnologies.com,23.2.159.173,true,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot.gov,Department of Transportation,true,true,false,true,www.dot.gov,true,false,false,true,true,true,true,dot,gov,www,true,true,true,www.dot.gov,true,https://www.transportation.gov/,true,https,false,true,https://www.dot.gov/,true,,,,,,,,,,,,:akamai,,true,false,a104-111-75-150.deploy.static.akamaitechnologies.com,104.111.75.150,true,true,false,31622400,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dotgov.gov,General Services Administration,true,false,false,true,dotgov.gov,true,true,true,true,true,true,true,dotgov,gov,,true,true,true,dotgov.gov,true,https://home.dotgov.gov/,true,https,false,true,https://dotgov.gov/,false,,,,,,,,,,,,,,true,false,"",216.87.133.10,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dotideahub.gov,Department of Transportation,true,true,false,true,www.dotideahub.gov,true,false,false,true,false,true,true,dotideahub,gov,www,true,true,false,www.dotideahub.gov,false,https://www.dotideahub.gov/,true,https,false,false,https://www.dotideahub.gov/,true,,,,,,,,,,,,:akamai,,true,false,a104-117-7-34.deploy.static.akamaitechnologies.com,104.117.7.34,true,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dottrafficrecords.gov,Department of Transportation,false,false,false,false,dottrafficrecords.gov,false,false,false,false,false,false,false,dottrafficrecords,gov,,false,false,false,dottrafficrecords.gov,false,http://dottrafficrecords.gov/,false,http,false,false,http://dottrafficrecords.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dra.gov,Delta Regional Authority,true,true,false,true,www.dra.gov,false,false,false,true,false,true,true,dra,gov,www,true,true,true,www.dra.gov,true,https://dra.gov/,true,https,false,true,https://www.dra.gov/,true,,,,,,,,,,,,,,false,false,"",166.78.116.198,false,false,false,0,false,unknown,false,false,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drought.gov,Department of Commerce,true,true,false,true,www.drought.gov,true,false,false,true,false,true,true,drought,gov,www,true,true,false,www.drought.gov,false,https://www.drought.gov/,true,https,false,true,https://www.drought.gov/,true,,,Drupal 7 (https://www.drupal.org),,false,,false,,,false,false,,,true,false,"",199.134.75.104,true,true,false,31536000,false,unknown,false,true,:ok,true,,,:drupal,:jquery,,,,Google Analytics,Varnish,,Drupal,Livefyre,,,,,,,,,,,,jQuery,,,,Leaflet,,,,CentOS,,,PHP,,,,,,,,,,,,,,,Apache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drugabuse.gov,Department of Health and Human Services,true,true,false,true,www.drugabuse.gov,true,false,false,true,false,true,true,drugabuse,gov,www,true,true,false,www.drugabuse.gov,false,https://www.drugabuse.gov/,true,https,false,true,https://www.drugabuse.gov/,true,false,,,false,true,true,false,true,false,false,false,,,true,false,"",54.209.185.61,true,true,true,31536000,true,unknown,true,true,:ok,true,,,,,,,,Google Analytics,Varnish,,Drupal,,,,,,,,Google Font API,,,,,jQuery,,,,,,,,,,,PHP,,,,,,,,DigiCert,,Google Tag Manager,,,,,Nginx,,AddToAny,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
drywallresponse.gov,Consumer Product Safety Commission,true,true,false,true,www.drywallresponse.gov,true,true,true,true,true,true,true,drywallresponse,gov,www,true,true,true,www.drywallresponse.gov,true,https://www.cpsc.gov/,true,https,false,true,https://www.drywallresponse.gov/,true,,,,,,,,,,,,,,false,false,ripcord.cpsc.gov,63.74.109.59,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac.gov,Department of Justice,true,true,false,true,www.dsac.gov,true,true,true,true,false,true,true,dsac,gov,www,true,true,false,www.dsac.gov,false,https://www.dsac.gov/,true,https,false,true,https://www.dsac.gov/,true,false,,CastleCMS 2.5.17,false,true,true,false,false,false,true,true,,,true,false,"",104.18.124.37,true,true,true,31536000,true,unknown,true,true,:ok,true,,,,,,,,Google Analytics,,Cloudflare,,Livefyre,,,,,,,Google Font API,,,RequireJS and Backbone.js,,Underscore.js and jQuery and Select2 and Lodash,,,,Leaflet,,,,,,,,,,,,,,,,,Google Tag Manager,Bootstrap,MediaElement.js,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
dtv.gov,Federal Communications Commission,false,true,false,false,www.dtv.gov,false,false,false,false,true,true,true,dtv,gov,www,true,true,true,www.dtv.gov,true,https://www.fcc.gov/,true,http,false,true,http://www.dtv.gov/,true,,,,,,,,,,,,,,false,false,"",192.104.54.164,false,false,false,0,false,unknown,false,false,:ok,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-enterprise.gov,Environmental Protection Agency,true,false,false,true,e-enterprise.gov,true,false,false,true,false,true,true,e-enterprise,gov,,true,true,false,e-enterprise.gov,false,https://e-enterprise.gov/,true,https,false,true,https://e-enterprise.gov/,false,,,,,false,,false,,,false,false,,,true,false,e-enterprise.gov,134.67.45.252,true,true,false,31536000,false,preloaded,false,true,:ok,true,,,,,,,,Google Analytics and Crazy Egg,,,,,,,,,,,Font Awesome,,,Vue.js and Handlebars,,jQuery UI and jQuery and Select2 and Lodash and FancyBox and Dojo,,,,ArcGIS API for JavaScript,,webpack,,Windows Server,,,,,,,,,,,,,Google Tag Manager,,,Microsoft ASP.NET,,IIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-qip.gov,Office of Personnel Management,false,false,false,false,e-qip.gov,false,false,false,false,false,false,false,e-qip,gov,,false,false,false,e-qip.gov,false,http://e-qip.gov/,false,http,false,false,http://e-qip.gov/,false,,,,,,,,,,,,,,true,false,"",,true,false,false,0,false,unknown,false,false,:couldnt_connect,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-verify.gov,Department of Homeland Security,true,true,false,true,www.e-verify.gov,true,true,true,true,false,true,true,e-verify,gov,www,true,true,false,www.e-verify.gov,false,https://www.e-verify.gov/,true,https,false,true,https://www.e-verify.gov/,true,false,,,false,true,true,false,true,false,false,false,:akamai,,true,false,a104-117-16-38.deploy.static.akamaitechnologies.com,104.117.16.38,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Moat and Google Analytics,,Akamai,Drupal,,,,,,,,Font Awesome,,,,,jQuery and Lodash,,,,,,,,,,,PHP,,,,,,,,,,Google Tag Manager,Bootstrap,,,,Apache,,AddThis,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
eac.gov,Election Assistance Commission,true,true,false,true,www.eac.gov,false,false,false,true,false,true,true,eac,gov,www,true,true,false,www.eac.gov,false,https://www.eac.gov/,true,https,false,true,https://www.eac.gov/,true,true,,,false,true,true,false,true,false,false,false,,,true,false,"",3.233.171.147,true,false,false,0,false,preloaded,false,false,:ok,true,,,,:jquery,,,,New Relic and Hotjar and Google Analytics,Varnish,jsDelivr,Drupal,,,,Percona,,,,,,,,,jQuery and Lodash,,,,,,,,,Cloud Platform,,PHP,,,,,,,,,,Google Tag Manager,Bootstrap,YouTube,,,Amazon EC2 and Apache and Nginx,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
eaglecash.gov,Department of the Treasury,true,false,false,true,eaglecash.gov,true,false,false,true,true,true,true,eaglecash,gov,,true,false,true,eaglecash.gov,true,https://fiscal.treasury.gov/,true,https,false,true,https://eaglecash.gov/,false,,,,,,,,,,,,,,true,false,"",166.123.219.203,false,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earmarks.gov,Executive Office of the President,true,true,false,true,www.earmarks.gov,true,true,true,true,true,true,true,earmarks,gov,www,true,true,true,www.earmarks.gov,true,https://www.whitehouse.gov/,true,https,false,true,https://www.earmarks.gov/,true,,,,,,,,,,,,,,false,false,max.gov,198.137.240.2,true,true,false,31536000,false,preloaded,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake.gov,Department of the Interior,true,false,false,true,earthquake.gov,true,false,false,true,true,true,true,earthquake,gov,,true,true,true,earthquake.gov,true,https://earthquake.usgs.gov/,true,https,false,true,https://earthquake.gov/,false,,,,,,,,,,,,,,true,false,www.earthquake.gov,137.227.229.40,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthsystemprediction.gov,Department of Commerce,true,false,false,true,earthsystemprediction.gov,true,true,true,true,false,true,true,earthsystemprediction,gov,,true,true,false,earthsystemprediction.gov,false,https://earthsystemprediction.gov/,true,https,false,true,https://earthsystemprediction.gov/,false,false,,,false,true,true,false,false,false,true,false,,,true,false,ecosystems.noaa.gov,140.90.71.207,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,:jquery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DigiCert,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ecfc.gov,GOV Domain OPS,false,false,false,false,ecfc.gov,false,false,false,false,false,false,false,ecfc,gov,,false,false,false,ecfc.gov,false,http://ecfc.gov/,false,http,false,false,http://ecfc.gov/,false,,,,,,,,,,,,,,false,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
economicinclusion.gov,Federal Deposit Insurance Corporation,true,false,false,true,economicinclusion.gov,true,true,true,true,false,true,true,economicinclusion,gov,,true,true,false,economicinclusion.gov,false,https://economicinclusion.gov/,true,https,false,true,https://economicinclusion.gov/,false,false,-//W3C//DTD XHTML 1.0 Transitional//EN,,false,true,true,false,true,false,true,false,,,true,false,"",167.176.6.110,false,true,true,315360000,true,rejected,true,true,:ok,true,,,,,,,,Adobe Analytics,,,,,,,,,,,,,,,Raphael,jQuery and Modernizr,,,,,,,,,,,,,,,,,,,DigiCert,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
econsumer.gov,Federal Trade Commission,true,false,false,true,econsumer.gov,true,true,true,true,false,true,true,econsumer,gov,,true,true,false,econsumer.gov,false,https://econsumer.gov/,true,https,false,true,https://econsumer.gov/,false,false,,,false,true,false,false,false,false,true,true,,,true,false,"",34.234.58.88,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,DreamWeaver,,,,,,amCharts,Lightbox and jQuery UI and jQuery,,,,,,,,Windows Server,,,,,,,,,,,DigiCert,,,,,Microsoft ASP.NET,,IIS,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ecpic.gov,General Services Administration,true,true,false,true,www.ecpic.gov,true,true,true,true,true,true,true,ecpic,gov,www,true,true,true,www.ecpic.gov,true,https://digital.gov/,true,https,false,true,https://www.ecpic.gov/,true,,,,,,,,,,,,,,true,false,host.159-142-191-107.gsa.gov,159.142.191.107,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecr.gov,Morris K. Udall and Stewart L. Udall Foundation,true,true,false,true,www.ecr.gov,true,false,false,true,true,true,true,ecr,gov,www,true,true,true,www.ecr.gov,true,https://www.udall.gov/,true,https,false,true,https://www.ecr.gov/,true,,,,,,,,,,,,,,true,false,"",67.206.168.123,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed.gov,Department of Education,true,true,false,true,www.ed.gov,true,false,false,true,false,true,true,ed,gov,www,true,true,false,www.ed.gov,false,https://www.ed.gov/,true,https,false,true,https://www.ed.gov/,true,true,-//W3C//DTD XHTML+RDFa 1.0//EN,,false,true,true,false,false,false,false,false,,,false,false,"",165.224.131.183,true,true,true,31536000,true,unknown,true,true,:ok,true,,:google_analytics,:drupal,:jquery,,,,Google Analytics,Varnish,,Drupal,,,Salesforce,,,,Sendgrid,,,,,,jQuery,,,,,,,,,,,PHP,,,,,,,,Sectigo,,,Bootstrap,,,,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
eda.gov,Department of Commerce,true,false,false,true,eda.gov,true,true,true,true,false,true,true,eda,gov,,true,true,false,eda.gov,false,https://eda.gov/,true,https,false,true,https://eda.gov/,false,true,,,false,true,true,false,true,false,true,false,,,true,false,"",170.110.229.40,true,true,true,63072000,true,preloaded,true,true,:ok,true,,:google_analytics,,:jquery,,,,Linkedin Insight Tag and Google Analytics,,,,,,,,,,,Google Font API,,,,,jQuery and Modernizr and Lodash,,,,,,,,,,,,,,,,,,Facebook Sign-in,,,,ZURB Foundation,,,,,,Facebook and Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
